name,true_pld,proxy_pld,abs_error,signed_error,proxy_pld_calibrated,raw_abs_error,raw_signed_error,cal_abs_error,cal_signed_error
xft+N651+E182,7.16499,6.531174659729004,0.6338153402709956,-0.6338153402709956,7.295271382287722,0.6338153402709965,-0.6338153402709965,0.13028138228772157,0.13028138228772157
sne+N645+E76,8.18394,7.561607837677003,0.6223321623229978,-0.6223321623229978,8.292524901690646,0.6223321623229969,-0.6223321623229969,0.10858490169064616,0.10858490169064616
wiu+N622+E202,5.4705,4.857755661010742,0.6127443389892582,-0.6127443389892582,5.6757360047188525,0.6127443389892582,-0.6127443389892582,0.20523600471885217,0.20523600471885217
sqp+N391+E58,6.77212,6.031798362731934,0.7403216372680665,-0.7403216372680665,6.811974861616238,0.7403216372680665,-0.7403216372680665,0.03985486161623797,0.03985486161623797
wmc+N481+E0,1.7401799999999998,0.9432257413864136,0.7969542586135863,-0.7969542586135863,1.8872528476378916,0.7969542586135863,-0.7969542586135863,0.14707284763789175,0.14707284763789175
vbn+N86+E205,7.09293,6.322811603546143,0.7701183964538574,-0.7701183964538574,7.09361755791679,0.7701183964538574,-0.7701183964538574,0.0006875579167902046,0.0006875579167902046
vbs+N508+E88,8.53917,7.573607921600343,0.9655620783996586,-0.9655620783996586,8.304138586286392,0.9655620783996577,-0.9655620783996577,0.23503141371360847,-0.23503141371360847
zft+N272+E26,8.50028,7.872894287109375,0.6273857128906251,-0.6273857128906251,8.593788014993214,0.6273857128906251,-0.6273857128906251,0.0935080149932137,0.0935080149932137
wla+N254+E51,5.37588,4.778267860412598,0.5976121395874028,-0.5976121395874028,5.5988076889459135,0.5976121395874028,-0.5976121395874028,0.22292768894591308,0.22292768894591308
wnr+N233+E158,8.22746,7.637095928192139,0.5903640718078621,-0.5903640718078621,8.365582296920426,0.590364071807862,-0.590364071807862,0.1381222969204252,0.1381222969204252
noo+N482+E149,6.7651,5.944181442260742,0.8209185577392581,-0.8209185577392581,6.7271791813440425,0.8209185577392581,-0.8209185577392581,0.037920818655957866,-0.037920818655957866
zfq+N572+E138,4.98516,4.249809265136719,0.7353507348632808,-0.7353507348632808,5.087365311821493,0.7353507348632808,-0.7353507348632808,0.10220531182149362,0.10220531182149362
smg+N589+E50,8.021139999999999,7.564242362976074,0.4568976370239248,-0.4568976370239248,8.295074596015985,0.45689763702392483,-0.45689763702392483,0.2739345960159856,0.2739345960159856
snz+N467+E167,8.54236,7.464354991912843,1.0780050080871586,-1.0780050080871586,8.19840357021004,1.0780050080871577,-1.0780050080871577,0.34395642978996044,-0.34395642978996044
vmg+N529+E14,6.73345,5.977131843566895,0.7563181564331058,-0.7563181564331058,6.759068588994655,0.756318156433105,-0.756318156433105,0.025618588994654523,0.025618588994654523
zfh+N206+E58,4.54661,3.706251859664917,0.8403581403350833,-0.8403581403350833,4.561310301943277,0.8403581403350833,-0.8403581403350833,0.014700301943276983,0.014700301943276983
ghw+N391+E15,4.66316,3.421189069747925,1.2419709302520747,-1.2419709302520747,4.285426453694475,1.2419709302520756,-1.2419709302520756,0.37773354630552536,-0.37773354630552536
une+N385+E228,7.79316,7.15480375289917,0.6383562471008304,-0.6383562471008304,7.898819794038674,0.6383562471008304,-0.6383562471008304,0.10565979403867409,0.10565979403867409
tsi+N542+E217,2.74092,2.1296453475952153,0.6112746524047852,-0.6112746524047852,3.0354700761790965,0.6112746524047847,-0.6112746524047847,0.29455007617909645,0.29455007617909645
